,channel_name,channel_subs,video_title,publication_date,views,likes,channel_url,video_url
0,巨將汽車,14萬,【巨將大對決】ep.16 2016年Hyundai Elantra VS 2016年Ford Focus，人生的第一台車，你會怎麼選!?,首播日期：2020年9月13日,"17,126",149,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=ExORJHIhUGg&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=491&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】S2ep.5 2019年Ford Focus，大家都在看Lommel，就算沒有Lommel也是好選擇,首播日期：2020年9月11日,"67,243",460,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=ClXNUqJzKRo&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=492&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】S2ep.4 2020年Toyota Altis，身為油電車的神A，中古收購價會能有多神,首播日期：2020年9月8日,"138,791",829,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=XTlZB2sjX0Y&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=493&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】ep.15 2016年 KUGA VS 2018年U6，60萬內的休旅車，你會怎麼選!?,首播日期：2020年9月6日,"22,165",194,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=dmrFR-wRq0k&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=494&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】S2ep.3 14年Maserati Ghibli S Q4，一年比一年貴的車，中古價收價能不能跟上!?,首播日期：2020年9月4日,"59,652",451,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=RSYb-TmAaD0&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=495&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】S2ep.2 14年Honda Civic，撞過又怎樣的喜美，依舊保值登場,首播日期：2020年9月1日,"88,383",658,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=5jJy2f5Z_I4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=496&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】ep.14 2016年BMW 428i VS 2019年SUBARU WRX，自排與手排，你會怎麼選!?,首播日期：2020年8月30日,"27,886",234,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=-NvIEjHpbXk&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=497&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】S2ep.1 15年Ford Kuga，今年最熱門的車款，五年前的它還能多保值!?,首播日期：2020年8月28日,"123,886",771,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=ua7w8QWzB-c&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=498&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】S1ep.END 17年Lexus IS200t，值多少S1最終章，下集會讓大家有全新感受,首播日期：2020年8月25日,"67,339",552,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=5BvKTN1tbKg&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=499&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】ep.13 2017年IS200t VS 2016年CLA250，日系與德系，你會怎麼選!?,首播日期：2020年8月23日,"38,717",297,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=Bp-xCDC5g4s&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=500&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.125 12年Volkswagen Golf GTI，最經典小鋼炮外加一階晶片改起來，中古價還能值多少!?,首播日期：2020年8月21日,"36,765",249,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=IzHfecywOzg&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=501&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.124 16年BMW 428i，4系列收好收滿，讓你入門的好選擇。,首播日期：2020年8月18日,"72,085",390,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=1bbmh0Z-bfM&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=502&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.123 15年 Daihatsu Terios，輕型越野小悍馬，中古是否還有價!?,首播日期：2020年8月16日,"35,276",279,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=fxtsoKed9_o&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=503&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.122 19年Lexus UX250h ，US換什麼車最特別，最特別的車換車之旅,首播日期：2020年8月14日,"65,722",537,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=nVbQCy6dMaA&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=504&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.121 18年MAZDA CX-3，少開又顧好的它，還能估多少!?,首播日期：2020年8月11日,"31,864",204,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=l6hnKSZ4QZQ&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=505&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】ep.12 2009年A3 VS 2007年CLS350，四十萬內的進口車，你會怎麼選!?,首播日期：2020年8月9日,"19,951",121,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=2FzG5Gr_Dk8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=506&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.120 20年 Honda CR-V，開不到一年的當年車，甩賣還能賣多少!?,首播日期：2020年8月7日,"98,639",534,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=O0SgmZeV9HI&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=507&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.119 16年 Honda Fit，經典的市區代步好車，我們又會估多少!?,首播日期：2020年8月4日,"50,411",330,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=gXhInbqRkTQ&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=508&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.118 17年 Mazda CX-9，7人座日系休旅，我們還會估多少!?,首播日期：2020年8月2日,"92,248",449,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=h1RQgWbcYik&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=509&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.117 07年CLS350，車老心不老，十幾年的車依舊很會跑。,首播日期：2020年7月31日,"49,379",324,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=yjE9RkSVqL4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=510&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.116 16年M-Benz CLA250，最簡單的250，我們又會怎麼收!?,首播日期：2020年7月28日,"69,542",399,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=xyJZSkHXGwo&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=511&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】ep.11 2016年A1 VS 2019年Yaris，小車之間，你會怎麼選!?,首播日期：2020年7月26日,"16,736",150,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=CfvClTD2Hzw&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=512&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.115 18年BMW 420i，GC+M Sport，我們會收多少!?,首播日期：2020年7月24日,"70,797",371,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=WEDH_P7a1a4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=513&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.114 16年Ford Focus，新車近90萬的它，賣車商還能賣多少!?,首播日期：2020年7月21日,"70,544",363,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=VLudDw9QPmE&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=514&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】ep.10 2019年Altis VS 2019年Focus，熱門到爆的兩台車，你會怎麼選!?,首播日期：2020年7月19日,"33,904",240,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=bJcxoe822Q4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=515&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.113 14年Audi S5 Sportback，朝思暮想的車，中古我們會收多少!?,首播日期：2020年7月17日,"108,643",591,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=USxiy6BnbJ4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=516&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.112 13年Lexus CT200h，舒適節能高質感，更是保值到令人驚訝。,首播日期：2020年7月14日,"51,313",316,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=20kezwuPURE&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=517&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】ep.9 2019年Q30 VS 2017年A180 ，德日混血與純德血統，你會怎麼選!?,首播日期：2020年7月12日,"45,507",323,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=77lG9DO7e5s&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=518&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.111 18年Volkswagen Golf Variant，好看好開好空間，二手還能收多少!?,首播日期：2020年7月10日,"49,259",284,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=P13HAqLY9ZE&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=519&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.110 17年Porsche Macan GTS，介於享受與性能，這台收價還能有多少!?,首播日期：2020年7月7日,"79,859",482,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=3COfWuYYNrU&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=520&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】ep.8 2013年CT200h VS 2018年Tida，70萬內的車，你會怎麼選!?,首播日期：2020年7月5日,"27,009",175,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=6j4afAFlQJQ&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=521&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.109 19年M-Benz GLE43，開一年就賣，會不會讓你損失百萬!?,首播日期：2020年7月3日,"137,885",777,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=WYocdD8uDHQ&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=522&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.108 11年BMW 528i，開了九年的它，收價會不會讓車主淌血!?,首播日期：2020年6月30日,"119,316",663,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=k6cN_h49IJE&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=523&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.107 14年M-Benz A180，六年僅跑8000，買來放的車，還能賣多少!?,首播日期：2020年6月28日,"73,448",403,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=bmbZb-RNq0g&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=524&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.106 20年Honda CR-V，半年內的落地新車，還能值多少!?,首播日期：2020年6月26日,"137,768",735,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=H8DWFj5HPE0&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=525&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.105 12年Nissan Livina，估車估到計程車，隱藏的再好，我們還是會發現。,首播日期：2020年6月23日,"118,776",845,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=gb8lb7vCkJg&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=526&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】ep.7 2020年CR-V VS 2013年X5，究極の選擇，你會怎麼選!?,首播日期：2020年6月21日,"89,335",566,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=pR71a5X21R8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=527&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.104 18年Honda CR-V，跑兩年的租賃車，價格會不會很淒慘!?,首播日期：2020年6月19日,"103,736",510,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=7VhpcK0c1UI&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=528&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.103 14年Nissan Juke，很有特色的進口車，我們又會怎麼收,首播日期：2020年6月16日,"27,440",186,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=RK8lJNiuRlg&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=529&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】ep.6 60萬內的五門車，2014年Soul與2015年Wish，你會選哪台!?,首播日期：2020年6月14日,"22,741",179,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=j0addnZNhGY&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=530&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.102 17年M-Benz A180，最好入門的賓士車，中古收價還能收多高!?,首播日期：2020年6月12日,"83,724",444,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=BWSPWzXa13s&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=531&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.101 19年Nissan Kicks，超級新的Kicks，車商收價會不會很難看!?,首播日期：2020年6月9日,"149,616",721,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=A1CrAzm-x8o&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=532&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】ep.5 110萬內的性能好車，2018年Tiguan與2019Levorg，你會選哪台!?,首播日期：2020年6月7日,"56,038",324,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=vnqlxh-DqM8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=533&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.100 16年BMW 320i，最親民的3系列，中古收價讓你值不值得擁有!?,首播日期：2020年6月5日,"86,777",466,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=Jsti7Avbpk8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=534&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.99 17年Skoda Superb，中古CP值非常高的它，值不值得入手,首播日期：2020年6月2日,"82,954",474,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=G18xPgEW55c&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=535&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】ep.4 兩百萬內的休旅代步車，2017年RX200t與2015年X5，你會選哪台!?,首播日期：2020年5月31日,"83,475",434,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=zJ5X8sNH_Bc&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=536&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.98 13年BMW 530d GT，5字頭帶來的感動，讓大家不用破百就能感受,首播日期：2020年5月29日,"76,358",485,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=kbeuddTsjyE&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=537&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.97 14年KIA Soul，一台路上少見的跨界小休旅，中古值不值得買!?,首播日期：2020年5月26日,"29,537",228,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=RlehgrwrR9U&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=538&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】ep.3 預算70萬的新婚夫妻，15年CX-5與19年Altis，你會選哪台!?,首播日期：2020年5月24日,"50,483",330,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=3jehNnn8jbw&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=539&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.96 15年Maserati GT，曾經七百多萬的車，折價為何能超過一半!?,首播日期：2020年5月22日,"96,648",639,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=63raStgx_fc&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=540&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.95 15年BMW X5， 一台三百多萬的車，五年後還能賣多少!?,首播日期：2020年5月19日,"109,251",583,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=HzNACrOMX5Y&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=541&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】ep.2 當你只是小資族，預算只有30萬，14年COLT PLUS與12年YARIS，你會選哪台!?,首播日期：2020年5月17日,"39,003",285,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=vZF-PfJR9f8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=542&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.94 17年Ford Ranger，皮卡人人愛，但中古價會不會讓你勇敢去愛,首播日期：2020年5月15日,"116,086",638,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=x4jp97aV-jk&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=543&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.93 17年M-Benz GLE350D Coupé，動靜兼具的GLE，中古收購價能否維持住,首播日期：2020年5月12日,"79,842",471,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=-Qsqe3W6oo0&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=544&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】ep.1 預算只有60萬，10年Q5與15年CR-V，你會選哪台!?,首播日期：2020年5月10日,"111,799",740,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=FMx83a2AbCA&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=545&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.92 19年Mazda 6 Wagon 2.5，平易近人的旅行車，中古收購價會不會令人卻步,首播日期：2020年5月8日,"50,124",350,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=677CnFcQPa4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=546&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.91 11年Audi A4 Avant，低調又奢華的全方位跑旅，9年後的它還能估多少,首播日期：2020年5月5日,"77,004",485,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=cVJPhA4en6M&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=547&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.90 19年Nissan Sentra，一年僅跑七千的它，在中古價上會不會有優勢!?,首播日期：2020年5月3日,"87,789",532,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=G5xPbdiYvx4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=548&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.89 17年Honda HR-V，曾經的SUV霸主，中古收價能不能展現出它的價值!?,首播日期：2020年5月1日,"81,786",513,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=v7uwSVvQObU&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=549&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.88 19年LEXUS RX300，開一年就賣掉，中古價折起來是否也會讓車友傷心!?,首播日期：2020年4月28日,"312,523",1397,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=C4zjZRDH3h4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=550&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.87 2010年Hyundai i10，10年的手排小車，收價為何剩個位數!?,首播日期：2020年4月26日,"41,967",298,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=l7xH6aDYJBs&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=551&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.86 2018年PORSCHE CAYMAN，一台300多萬的車，如果跑少顧好，賣車商時是否能賣高一點!?,首播日期：2020年4月24日,"111,030",619,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=S0LUcv2QGBU&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=552&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.85 2016年BMW X1，改版後的X1，中古的價受否還很美!?,首播日期：2020年4月21日,"86,542",450,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=ycXTM8qYbKY&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=554&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.84 15年BMW 420iGC，要實用實用，要外觀有外觀，中古價還能賣多少!?,首播日期：2020年4月19日,"111,293",575,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=jdYEcoDq0x8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=555&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.83 18年MAZDA CX-3，兩年只跑八千的它，最終能賣多少價格呢?,首播日期：2020年4月17日,"50,431",321,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=ByYpwuAZdZg&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=556&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.82 18年MAZDA CX-9，旗艦七人座的家庭好車，賣掉後的中古價還剩多少!?,首播日期：2020年4月14日,"116,953",602,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=Wkt_ttTciSA&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=557&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.81 15年Infiniti QX70，收車以來久久一台的Infiniti，到底還能收多少!?,首播日期：2020年4月12日,"96,558",481,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=uyulC03iH84&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=558&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.80 18年MAZDA CX-5，改款後的熱門日系車，賣掉還能賣多少呢!?,首播日期：2020年4月10日,"121,436",681,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=ucdbs7UigPM&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=559&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.79 17年Toyota Prius PHV，油電車的好，只有車主最知道，油價便宜的同時，PHV中古價是否也降價!?,首播日期：2020年4月7日,"108,239",629,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=7l6fQO8D3b0&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=560&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.78 17年LEXUS RX200T F Sport，一台內外兼具的好車，賣掉的中古價讓你敢不敢擁有？,首播日期：2020年4月5日,"313,081",1470,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=6z94wrWujcc&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=561&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.77 16年福斯Golf 280 R-Line，就算不是GTI，中古價能不能一樣跑好跑滿？,首播日期：2020年4月3日,"90,675",674,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=soRwT-j2et4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=562&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.76 14年Porsche Cayenne S，看了三次的凱燕，終於收到了!!,首播日期：2020年3月31日,"107,966",694,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=vdNginzJlwM&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=563&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.75 18年M-Benz A200，最平民的車，中古價是否能懂你口袋深度,首播日期：2020年3月29日,"77,503",472,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=wqq6qjEZkmA&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=564&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.74 17年 Maserati 瑪莎拉蒂 Levante，尊榮高貴的海神，中古車價還能估多少!?,首播日期：2020年3月27日,"360,752",1727,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=aB809eqyK7s&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=565&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.73 18年MINI Cooper，不只少女愛，型男也很愛的好車，中古價能多少讓你擁有!?,首播日期：2020年3月24日,"117,089",665,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=NmHYPHye5IM&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=566&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.72 16年BMW 740Li，542萬的董仔車，每人都想當董仔，今天看看董仔車還能估多少!,首播日期：2020年3月22日,"246,188",1235,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=xcCWG9fESh0&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=567&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.71 17年Porsche Cayman 718，中置引擎的操控王者，是否讓你能輕鬆擁有!?,首播日期：2020年3月20日,"114,951",696,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=2cJgp4MKNr8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=568&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.70 2015年BMW X6，跑旅之王，內外兼具顧的好，到底還能賣多少!?,首播日期：2020年3月17日,"201,651",1027,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=YDaJGXON0Jk&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=569&pp=iAQB
0,巨將汽車,14萬,【與車同行】ep.2 來自台中的傳奇饒舌團體 TTM AG，能與我們分享多少故事！？,首播日期：2020年3月15日,"21,409",179,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=MRjd2ZOAb7k&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=570&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.69 2014年M-Benz A250，外觀裝好裝滿加上BRABUS晶片，絕對沒在客氣,首播日期：2020年3月13日,"87,328",510,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=n_z0PnLMzdU&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=571&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.68 2015年Mazda CX-5，柴油引擎有什麼好怕? 我們殺去花蓮收給大家看,首播日期：2020年3月10日,"121,307",754,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=ym_5BSq9UmE&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=572&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.67 19年M-Benz GLC 200，市面少很少人賣的車，到底保不保值?,首播日期：2020年3月8日,"206,686",975,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=qE4cSX9ayf0&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=573&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.66 16年FORD Mustang 野馬，一年跑不到五千的車，為何只估4X萬?,首播日期：2020年3月6日,"902,237",5486,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=dTwGIGk3UBI&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=574&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.65 18年賓士E250，沒破萬的兩年車，當初319，現在還能估多少!?,首播日期：2020年3月3日,"249,106",1137,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=Y-xfRMqAy78&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=575&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ep.64 17年福特 Focus，當初討論最多的車，車商願意多少收？,首播日期：2020年3月1日,"75,796",412,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=EIh5ojiiBH4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=576&pp=iAQB
